"ID","SCHOOL_YEAR","LEAID","District","STATE","REGION","Primary County FIPS","Primary County Name","Majority White schools","Majority Non-White schools","Equal Mix schools","NA schools","Total Schools","Percent majority White schools","Percent majority non-White schools","Percent equal mix schools","White students","Non-White students","TOTAL STUDENTS","Percent White students","Percent non-White students","DISTSIZE_DESC","Dissimilarity Index","DISNDX_DESC"
15404.00,"2023-2024","4666300","Sioux Valley School District 05-5","South Dakota","Midwest","46011","Brookings County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1306.00,124.00,1430.00,0.91,0.08,"1,000 - 10,000",1.39,"Less than 10"
15405.00,"2023-2024","4666930","Spearfish School District 40-2","South Dakota","Midwest","46081","Lawrence County",6.00,1.00,0.00,0.00,7.00,0.85,0.14,0.00,4156.00,648.00,4804.00,0.86,0.13,"1,000 - 10,000",5.07,"Less than 10"
15406.00,"2023-2024","4669930","Meade School District 46-1","South Dakota","Midwest","46093","Meade County",11.00,0.00,0.00,0.00,11.00,1.00,0.00,0.00,5258.00,812.00,6070.00,0.86,0.13,"1,000 - 10,000",6.86,"Less than 10"
15407.00,"2023-2024","4670140","Summit School District 54-6","South Dakota","Midwest","46109","Roberts County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,232.00,140.00,372.00,0.62,0.37,"Less than 500",5.02,"Less than 10"
15408.00,"2023-2024","4671880","Timber Lake School District 20-3","South Dakota","Midwest","46041","Dewey County",1.00,2.00,0.00,0.00,3.00,0.33,0.66,0.00,336.00,442.00,778.00,0.43,0.56,"500 - 999",13.10,"10 - 25"
15409.00,"2023-2024","4672090","Todd County School District 66-1","South Dakota","Midwest","46121","Todd County",0.00,13.00,0.00,0.00,13.00,0.00,1.00,0.00,34.00,4064.00,4098.00,8.29673011224988e-03,0.99,"1,000 - 10,000",51.66,"More than 50"
15410.00,"2023-2024","4672450","Tripp-Delmont School District 33-5","South Dakota","Midwest","46067","Hutchinson County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,302.00,28.00,330.00,0.91,0.08,"Less than 500",21.99,"10 - 25"
15411.00,"2023-2024","4674370","Vermillion School District 13-1","South Dakota","Midwest","46027","Clay County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,2088.00,776.00,2864.00,0.72,0.27,"1,000 - 10,000",4.49,"Less than 10"
15412.00,"2023-2024","4674520","Viborg-Hurley School District 60-6","South Dakota","Midwest","46125","Turner County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,714.00,98.00,812.00,0.87,0.12,"500 - 999",12.24,"10 - 25"
15413.00,"2023-2024","4675420","Wagner Community School District 11-4","South Dakota","Midwest","46023","Charles Mix County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,570.00,1230.00,1800.00,0.31,0.68,"1,000 - 10,000",6.82,"Less than 10"
15414.00,"2023-2024","4675600","Smee School District 15-3","South Dakota","Midwest","46031","Corson County",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,366.00,366.00,0.00,1.00,"Less than 500",,"NA"
15415.00,"2023-2024","4675660","Wall School District 51-5","South Dakota","Midwest","46103","Pennington County",3.00,0.00,0.00,1.00,4.00,0.75,0.00,0.00,416.00,138.00,554.00,0.75,0.24,"500 - 999",3.20,"Less than 10"
15416.00,"2023-2024","4676020","Warner School District 06-5","South Dakota","Midwest","46013","Brown County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,582.00,42.00,624.00,0.93,0.06,"500 - 999",15.61,"10 - 25"
15417.00,"2023-2024","4676620","Watertown School District 14-4","South Dakota","Midwest","46029","Codington County",9.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,6032.00,1348.00,7380.00,0.81,0.18,"1,000 - 10,000",10.74,"10 - 25"
15418.00,"2023-2024","4676680","Waubay School District 18-3","South Dakota","Midwest","46037","Day County",2.00,1.00,0.00,0.00,3.00,0.66,0.33,0.00,192.00,152.00,344.00,0.55,0.44,"Less than 500",16.39,"10 - 25"
15419.00,"2023-2024","4676740","Waverly School District 14-5","South Dakota","Midwest","46029","Codington County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,470.00,56.00,526.00,0.89,0.10,"500 - 999",11.86,"10 - 25"
15420.00,"2023-2024","4676990","Webster Area 18-5","South Dakota","Midwest","46037","Day County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,982.00,114.00,1096.00,0.89,0.10,"1,000 - 10,000",5.70,"Less than 10"
15421.00,"2023-2024","4677460","Wessington Springs School District 36-2","South Dakota","Midwest","46073","Jerauld County",7.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,832.00,26.00,858.00,0.96,0.03,"500 - 999",31.97,"25.01 - 50"
15422.00,"2023-2024","4678300","Deubrook Area School District 05-6","South Dakota","Midwest","46011","Brookings County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,792.00,42.00,834.00,0.94,0.05,"500 - 999",17.53,"10 - 25"
15423.00,"2023-2024","4678510","White Lake School District 01-3","South Dakota","Midwest","46003","Aurora County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,236.00,12.00,248.00,0.95,0.04,"Less than 500",20.90,"10 - 25"
15424.00,"2023-2024","4678570","White River School District 47-1","South Dakota","Midwest","46095","Mellette County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,94.00,738.00,832.00,0.11,0.88,"500 - 999",21.92,"10 - 25"
15425.00,"2023-2024","4679350","Willow Lake School District 12-3","South Dakota","Midwest","46025","Clark County",6.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,646.00,30.00,676.00,0.95,0.04,"500 - 999",21.36,"10 - 25"
15426.00,"2023-2024","4679710","Winner School District 59-2","South Dakota","Midwest","46123","Tripp County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1028.00,622.00,1650.00,0.62,0.37,"1,000 - 10,000",5.76,"Less than 10"
15427.00,"2023-2024","4680100","Wolsey Wessington School District 02-6","South Dakota","Midwest","46005","Beadle County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,562.00,74.00,636.00,0.88,0.11,"500 - 999",15.69,"10 - 25"
15428.00,"2023-2024","4680120","Black Hills Special Services Cooperative","South Dakota","Midwest","46093","Meade County",0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,,,"NA",,"NA"
15429.00,"2023-2024","4680190","Woonsocket School District 55-4","South Dakota","Midwest","46111","Sanborn County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,500.00,56.00,556.00,0.89,0.10,"500 - 999",9.68,"Less than 10"
15430.00,"2023-2024","4680430","Yankton School District 63-3","South Dakota","Midwest","46135","Yankton County",6.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,4686.00,1486.00,6172.00,0.75,0.24,"1,000 - 10,000",14.51,"10 - 25"
15431.00,"2023-2024","4680437","Kadoka Area School District 35-2","South Dakota","Midwest","46071","Jackson County",4.00,2.00,0.00,0.00,6.00,0.66,0.33,0.00,322.00,284.00,606.00,0.53,0.46,"500 - 999",13.51,"10 - 25"
15432.00,"2023-2024","4680438","Platte - Geddes School District 11-5","South Dakota","Midwest","46023","Charles Mix County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,918.00,100.00,1018.00,0.90,0.09,"1,000 - 10,000",14.37,"10 - 25"
15433.00,"2023-2024","4680439","Irene - Wakonda School District 13-3","South Dakota","Midwest","46125","Turner County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,526.00,54.00,580.00,0.90,0.09,"500 - 999",9.23,"Less than 10"
15434.00,"2023-2024","4680440","Highmore-Harrold 34-2","South Dakota","Midwest","46069","Hyde County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,388.00,100.00,488.00,0.79,0.20,"Less than 500",4.80,"Less than 10"
15435.00,"2023-2024","4680441","Mobridge-Pollock 62-6","South Dakota","Midwest","46129","Walworth County",3.00,1.00,0.00,0.00,4.00,0.75,0.25,0.00,690.00,492.00,1182.00,0.58,0.41,"1,000 - 10,000",9.54,"Less than 10"
15436.00,"2023-2024","4680445","Corsica-Stickney 21-3","South Dakota","Midwest","46043","Douglas County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,506.00,28.00,534.00,0.94,0.05,"500 - 999",27.47,"25.01 - 50"
15437.00,"2023-2024","4680447","Oldham-Ramona-Rutland 39-6","South Dakota","Midwest","46079","Lake County",6.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,610.00,38.00,648.00,0.94,0.05,"500 - 999",30.71,"25.01 - 50"
15438.00,"2023-2024","4700001","Hamblen County","Tennessee","South","47063","Hamblen County",11.00,7.00,0.00,0.00,18.00,0.61,0.38,0.00,11352.00,9222.00,20574.00,0.55,0.44,"10,001 - 50,000",28.38,"25.01 - 50"
15439.00,"2023-2024","4700030","Alamo","Tennessee","South","47033","Crockett County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,808.00,406.00,1214.00,0.66,0.33,"1,000 - 10,000",,"NA"
15440.00,"2023-2024","4700060","Alcoa","Tennessee","South","47009","Blount County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,2652.00,1750.00,4402.00,0.60,0.39,"1,000 - 10,000",4.00,"Less than 10"
15441.00,"2023-2024","4700090","Anderson County","Tennessee","South","47001","Anderson County",17.00,0.00,0.00,2.00,19.00,0.89,0.00,0.00,11042.00,1272.00,12314.00,0.89,0.10,"10,001 - 50,000",20.47,"10 - 25"
15442.00,"2023-2024","4700120","Athens","Tennessee","South","47107","McMinn County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,2524.00,1110.00,3634.00,0.69,0.30,"1,000 - 10,000",3.40,"Less than 10"
15443.00,"2023-2024","4700143","West Tennessee School for the Deaf","Tennessee","South","47113","Madison County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,38.00,26.00,64.00,0.59,0.40,"Less than 500",,"NA"
15444.00,"2023-2024","4700144","Alvin C. York Agricultural Institute","Tennessee","South","47049","Fentress County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,908.00,46.00,954.00,0.95,0.04,"500 - 999",,"NA"
15445.00,"2023-2024","4700145","Tennessee School for Blind","Tennessee","South","47037","Davidson County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,126.00,102.00,228.00,0.55,0.44,"Less than 500",,"NA"
15446.00,"2023-2024","4700146","Tennessee Schools for the Deaf","Tennessee","South","47093","Knox County",1.00,2.00,0.00,0.00,3.00,0.33,0.66,0.00,122.00,146.00,268.00,0.45,0.54,"Less than 500",29.73,"25.01 - 50"
15447.00,"2023-2024","4700147","Achievement School District","Tennessee","South","47037","Davidson County",0.00,13.00,0.00,0.00,13.00,0.00,1.00,0.00,110.00,8892.00,9002.00,0.01,0.98,"1,000 - 10,000",31.46,"25.01 - 50"
15448.00,"2023-2024","4700148","Memphis-Shelby County Schools","Tennessee","South","47157","Shelby County",4.00,203.00,0.00,15.00,222.00,0.01,0.91,0.00,11420.00,208694.00,220114.00,0.05,0.94,"More than 100,000",57.51,"More than 50"
15449.00,"2023-2024","4700149","Collierville","Tennessee","South","47157","Shelby County",7.00,2.00,1.00,0.00,10.00,0.70,0.20,0.10,9984.00,8750.00,18734.00,0.53,0.46,"10,001 - 50,000",17.66,"10 - 25"
15450.00,"2023-2024","4700150","Millington Municipal Schools","Tennessee","South","47157","Shelby County",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,1908.00,3384.00,5292.00,0.36,0.63,"1,000 - 10,000",2.72,"Less than 10"
15451.00,"2023-2024","4700151","Germantown","Tennessee","South","47157","Shelby County",6.00,1.00,0.00,0.00,7.00,0.85,0.14,0.00,8708.00,3348.00,12056.00,0.72,0.27,"10,001 - 50,000",11.50,"10 - 25"
15452.00,"2023-2024","4700152","Arlington","Tennessee","South","47157","Shelby County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,6432.00,2752.00,9184.00,0.70,0.29,"1,000 - 10,000",5.55,"Less than 10"
15453.00,"2023-2024","4700153","Bartlett","Tennessee","South","47157","Shelby County",8.00,2.00,0.00,0.00,10.00,0.80,0.20,0.00,9406.00,8592.00,17998.00,0.52,0.47,"10,001 - 50,000",10.83,"10 - 25"
15454.00,"2023-2024","4700154","Lakeland","Tennessee","South","47157","Shelby County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,2926.00,1752.00,4678.00,0.62,0.37,"1,000 - 10,000",1.50,"Less than 10"
15455.00,"2023-2024","4700156","Department Of Children's Services Education Division","Tennessee","South","47037","Davidson County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,38.00,48.00,86.00,0.44,0.55,"Less than 500",,"NA"
15456.00,"2023-2024","4700157","Tennessee Public Charter School Commission","Tennessee","South","47037","Davidson County",0.00,13.00,0.00,0.00,13.00,0.00,1.00,0.00,1422.00,8528.00,9950.00,0.14,0.85,"1,000 - 10,000",45.17,"25.01 - 50"
15457.00,"2023-2024","4700180","Bedford County","Tennessee","South","47003","Bedford County",8.00,6.00,0.00,0.00,14.00,0.57,0.42,0.00,9976.00,8012.00,17988.00,0.55,0.44,"10,001 - 50,000",43.65,"25.01 - 50"
15458.00,"2023-2024","4700210","Bells","Tennessee","South","47033","Crockett County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,526.00,296.00,822.00,0.63,0.36,"500 - 999",,"NA"
15459.00,"2023-2024","4700240","Benton County","Tennessee","South","47005","Benton County",6.00,0.00,0.00,2.00,8.00,0.75,0.00,0.00,3836.00,424.00,4260.00,0.90,0.09,"1,000 - 10,000",9.70,"Less than 10"
15460.00,"2023-2024","4700270","Bledsoe County","Tennessee","South","47007","Bledsoe County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,2972.00,328.00,3300.00,0.90,0.09,"1,000 - 10,000",24.12,"10 - 25"
15461.00,"2023-2024","4700300","Blount County","Tennessee","South","47009","Blount County",21.00,0.00,0.00,1.00,22.00,0.95,0.00,0.00,17264.00,3118.00,20382.00,0.84,0.15,"10,001 - 50,000",26.22,"25.01 - 50"
15462.00,"2023-2024","4700330","Bradley County","Tennessee","South","47011","Bradley County",17.00,0.00,0.00,1.00,18.00,0.94,0.00,0.00,17058.00,3614.00,20672.00,0.82,0.17,"10,001 - 50,000",10.83,"10 - 25"
15463.00,"2023-2024","4700360","Bristol","Tennessee","South","47163","Sullivan County",9.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7008.00,1156.00,8164.00,0.85,0.14,"1,000 - 10,000",7.80,"Less than 10"
15464.00,"2023-2024","4700420","Campbell County","Tennessee","South","47013","Campbell County",12.00,0.00,0.00,4.00,16.00,0.75,0.00,0.00,9990.00,430.00,10420.00,0.95,0.04,"10,001 - 50,000",21.11,"10 - 25"
15465.00,"2023-2024","4700450","Cannon County","Tennessee","South","47015","Cannon County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,3374.00,322.00,3696.00,0.91,0.08,"1,000 - 10,000",11.06,"10 - 25"
15466.00,"2023-2024","4700480","Carroll County","Tennessee","South","47017","Carroll County",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,6.00,6.00,12.00,0.50,0.50,"Less than 500",,"NA"
15467.00,"2023-2024","4700510","Carter County","Tennessee","South","47019","Carter County",15.00,0.00,0.00,0.00,15.00,1.00,0.00,0.00,8514.00,746.00,9260.00,0.91,0.08,"1,000 - 10,000",21.09,"10 - 25"
15468.00,"2023-2024","4700570","Cheatham County","Tennessee","South","47021","Cheatham County",14.00,0.00,0.00,0.00,14.00,1.00,0.00,0.00,9504.00,1754.00,11258.00,0.84,0.15,"10,001 - 50,000",14.70,"10 - 25"
15469.00,"2023-2024","4700600","Chester County","Tennessee","South","47023","Chester County",6.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,4396.00,1168.00,5564.00,0.79,0.20,"1,000 - 10,000",6.58,"Less than 10"
15470.00,"2023-2024","4700630","Claiborne County","Tennessee","South","47025","Claiborne County",13.00,0.00,0.00,1.00,14.00,0.92,0.00,0.00,7698.00,424.00,8122.00,0.94,0.05,"1,000 - 10,000",14.59,"10 - 25"
15471.00,"2023-2024","4700660","Clay County","Tennessee","South","47027","Clay County",3.00,0.00,0.00,1.00,4.00,0.75,0.00,0.00,1918.00,222.00,2140.00,0.89,0.10,"1,000 - 10,000",5.91,"Less than 10"
15472.00,"2023-2024","4700690","Cleveland","Tennessee","South","47011","Bradley County",3.00,6.00,0.00,0.00,9.00,0.33,0.66,0.00,5568.00,6122.00,11690.00,0.47,0.52,"10,001 - 50,000",9.80,"Less than 10"
15473.00,"2023-2024","4700720","Clinton","Tennessee","South","47001","Anderson County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1616.00,322.00,1938.00,0.83,0.16,"1,000 - 10,000",5.53,"Less than 10"
15474.00,"2023-2024","4700750","Cocke County","Tennessee","South","47029","Cocke County",12.00,0.00,0.00,0.00,12.00,1.00,0.00,0.00,7680.00,910.00,8590.00,0.89,0.10,"1,000 - 10,000",21.57,"10 - 25"
15475.00,"2023-2024","4700780","Coffee County","Tennessee","South","47031","Coffee County",10.00,0.00,0.00,1.00,11.00,0.90,0.00,0.00,7142.00,1610.00,8752.00,0.81,0.18,"1,000 - 10,000",9.91,"Less than 10"
15476.00,"2023-2024","4700850","Crockett County","Tennessee","South","47033","Crockett County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,2686.00,1276.00,3962.00,0.67,0.32,"1,000 - 10,000",8.80,"Less than 10"
15477.00,"2023-2024","4700900","Cumberland County","Tennessee","South","47035","Cumberland County",12.00,0.00,0.00,0.00,12.00,1.00,0.00,0.00,12644.00,1542.00,14186.00,0.89,0.10,"10,001 - 50,000",17.50,"10 - 25"
15478.00,"2023-2024","4700930","Dayton","Tennessee","South","47143","Rhea County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1306.00,420.00,1726.00,0.75,0.24,"1,000 - 10,000",,"NA"
15479.00,"2023-2024","4700960","Decatur County","Tennessee","South","47039","Decatur County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,2608.00,388.00,2996.00,0.87,0.12,"1,000 - 10,000",8.35,"Less than 10"
15480.00,"2023-2024","4700990","DeKalb County","Tennessee","South","47041","DeKalb County",6.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,4602.00,1264.00,5866.00,0.78,0.21,"1,000 - 10,000",10.61,"10 - 25"
15481.00,"2023-2024","4701020","Dickson County","Tennessee","South","47043","Dickson County",17.00,0.00,0.00,0.00,17.00,1.00,0.00,0.00,12652.00,3366.00,16018.00,0.78,0.21,"10,001 - 50,000",18.58,"10 - 25"
15482.00,"2023-2024","4701050","Dyer County","Tennessee","South","47045","Dyer County",8.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,6138.00,1084.00,7222.00,0.84,0.15,"1,000 - 10,000",16.74,"10 - 25"
15483.00,"2023-2024","4701080","Dyersburg","Tennessee","South","47045","Dyer County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,2268.00,2918.00,5186.00,0.43,0.56,"1,000 - 10,000",4.09,"Less than 10"
15484.00,"2023-2024","4701110","Elizabethton","Tennessee","South","47019","Carter County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,4804.00,574.00,5378.00,0.89,0.10,"1,000 - 10,000",2.70,"Less than 10"
15485.00,"2023-2024","4701140","Etowah","Tennessee","South","47107","McMinn County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,596.00,106.00,702.00,0.84,0.15,"500 - 999",,"NA"
15486.00,"2023-2024","4701170","Fayette County Public Schools","Tennessee","South","47047","Fayette County",0.00,7.00,0.00,0.00,7.00,0.00,1.00,0.00,2062.00,4328.00,6390.00,0.32,0.67,"1,000 - 10,000",8.78,"Less than 10"
15487.00,"2023-2024","4701200","Fayetteville","Tennessee","South","47103","Lincoln County",1.00,2.00,0.00,0.00,3.00,0.33,0.66,0.00,1182.00,1212.00,2394.00,0.49,0.50,"1,000 - 10,000",4.78,"Less than 10"
15488.00,"2023-2024","4701230","Fentress County","Tennessee","South","47049","Fentress County",6.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,4354.00,206.00,4560.00,0.95,0.04,"1,000 - 10,000",7.64,"Less than 10"
15489.00,"2023-2024","4701260","Franklin SSD","Tennessee","South","47187","Williamson County",5.00,3.00,0.00,0.00,8.00,0.62,0.37,0.00,3388.00,2916.00,6304.00,0.53,0.46,"1,000 - 10,000",13.36,"10 - 25"
15490.00,"2023-2024","4701290","Franklin County","Tennessee","South","47051","Franklin County",11.00,0.00,0.00,0.00,11.00,1.00,0.00,0.00,8252.00,1702.00,9954.00,0.82,0.17,"1,000 - 10,000",17.66,"10 - 25"
15491.00,"2023-2024","4701390","Bradford","Tennessee","South","47053","Gibson County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1124.00,130.00,1254.00,0.89,0.10,"1,000 - 10,000",3.19,"Less than 10"
15492.00,"2023-2024","4701400","Gibson Co Sp Dist","Tennessee","South","47053","Gibson County",9.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,6602.00,1240.00,7842.00,0.84,0.15,"1,000 - 10,000",14.99,"10 - 25"
15493.00,"2023-2024","4701410","Giles County","Tennessee","South","47055","Giles County",8.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,5346.00,1942.00,7288.00,0.73,0.26,"1,000 - 10,000",31.68,"25.01 - 50"
15494.00,"2023-2024","4701440","Grainger County","Tennessee","South","47057","Grainger County",9.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,5466.00,506.00,5972.00,0.91,0.08,"1,000 - 10,000",24.21,"10 - 25"
15495.00,"2023-2024","4701470","Greene County","Tennessee","South","47059","Greene County",17.00,0.00,0.00,1.00,18.00,0.94,0.00,0.00,10986.00,1256.00,12242.00,0.89,0.10,"10,001 - 50,000",11.04,"10 - 25"
15496.00,"2023-2024","4701500","Greeneville","Tennessee","South","47059","Greene County",6.00,1.00,0.00,1.00,8.00,0.75,0.12,0.00,4452.00,1540.00,5992.00,0.74,0.25,"1,000 - 10,000",10.97,"10 - 25"
15497.00,"2023-2024","4701530","Grundy County","Tennessee","South","47061","Grundy County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,3352.00,86.00,3438.00,0.97,0.02,"1,000 - 10,000",10.41,"10 - 25"
15498.00,"2023-2024","4701590","Hamilton County","Tennessee","South","47065","Hamilton County",41.00,40.00,0.00,0.00,81.00,0.50,0.49,0.00,41776.00,49804.00,91580.00,0.45,0.54,"50,001 - 100,000",53.70,"More than 50"
15499.00,"2023-2024","4701620","Hancock County","Tennessee","South","47067","Hancock County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,1760.00,54.00,1814.00,0.97,0.02,"1,000 - 10,000",8.46,"Less than 10"
15500.00,"2023-2024","4701650","Hardeman County Schools","Tennessee","South","47069","Hardeman County",4.00,5.00,0.00,0.00,9.00,0.44,0.55,0.00,2550.00,3864.00,6414.00,0.39,0.60,"1,000 - 10,000",48.14,"25.01 - 50"
15501.00,"2023-2024","4701680","Hardin County","Tennessee","South","47071","Hardin County",7.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,5820.00,898.00,6718.00,0.86,0.13,"1,000 - 10,000",10.42,"10 - 25"
